
Predictions were generated on 09-Dec-2020 at 17:18:24 using AA AeroAcoustics (v1.00.00, 18-Aug-2016)

Number of observers      :    2;  Number of frequencies    :   34
Description from AA input file, line2: IEA task 37 RWT turbine -- https://github.com/IEAWindTask37/IEA-3.4-130-RWT

     Time           	Obs1_Freq10         	Obs1_Freq12.5       	Obs1_Freq16         	Obs1_Freq20         	Obs1_Freq25         	Obs1_Freq31.5       	Obs1_Freq40         	Obs1_Freq50         	Obs1_Freq63         	Obs1_Freq80         	Obs1_Freq100        	Obs1_Freq125        	Obs1_Freq160        	Obs1_Freq200        	Obs1_Freq250        	Obs1_Freq315        	Obs1_Freq400        	Obs1_Freq500        	Obs1_Freq630        	Obs1_Freq800        	Obs1_Freq1000       	Obs1_Freq1250       	Obs1_Freq1600       	Obs1_Freq2000       	Obs1_Freq2500       	Obs1_Freq3150       	Obs1_Freq4000       	Obs1_Freq5000       	Obs1_Freq6300       	Obs1_Freq8000       	Obs1_Freq10000      	Obs1_Freq12500      	Obs1_Freq16000      	Obs1_Freq20000      	Obs2_Freq10         	Obs2_Freq12.5       	Obs2_Freq16         	Obs2_Freq20         	Obs2_Freq25         	Obs2_Freq31.5       	Obs2_Freq40         	Obs2_Freq50         	Obs2_Freq63         	Obs2_Freq80         	Obs2_Freq100        	Obs2_Freq125        	Obs2_Freq160        	Obs2_Freq200        	Obs2_Freq250        	Obs2_Freq315        	Obs2_Freq400        	Obs2_Freq500        	Obs2_Freq630        	Obs2_Freq800        	Obs2_Freq1000       	Obs2_Freq1250       	Obs2_Freq1600       	Obs2_Freq2000       	Obs2_Freq2500       	Obs2_Freq3150       	Obs2_Freq4000       	Obs2_Freq5000       	Obs2_Freq6300       	Obs2_Freq8000       	Obs2_Freq10000      	Obs2_Freq12500      	Obs2_Freq16000      	Obs2_Freq20000      
         6.5000	  7.367195E+001	  7.275175E+001	  7.162712E+001	  7.050943E+001	  6.929026E+001	  6.791449E+001	  6.636551E+001	  6.479923E+001	  6.305947E+001	  6.115927E+001	  5.933265E+001	  5.754386E+001	  5.558400E+001	  5.360767E+001	  5.153020E+001	  4.931051E+001	  4.727796E+001	  4.616914E+001	  4.767728E+001	  5.023319E+001	  5.204964E+001	  5.207066E+001	  3.781081E+001	  3.240543E+001	  3.021686E+001	  2.818851E+001	  2.605703E+001	  2.411360E+001	  2.208190E+001	  1.990478E+001	  1.777211E+001	  1.552580E+001	  1.288907E+001	  1.035075E+001	  5.597744E+001	  5.505949E+001	  5.394026E+001	  5.283605E+001	  5.165322E+001	  5.038066E+001	  4.909077E+001	  4.781715E+001	  4.707582E+001	  4.688131E+001	  4.659198E+001	  4.663270E+001	  4.556518E+001	  4.338289E+001	  4.247974E+001	  4.037020E+001	  3.884975E+001	  3.902026E+001	  4.146390E+001	  4.223749E+001	  3.987988E+001	  3.975192E+001	  2.731615E+001	  2.350986E+001	  2.141557E+001	  1.929538E+001	  1.702365E+001	  1.486057E+001	  1.254854E+001	  1.005546E+001	  7.618018E+000	  5.066779E+000	  2.102184E+000	 -7.159299E-001
         6.6000	  7.367574E+001	  7.275555E+001	  7.163093E+001	  7.051326E+001	  6.929410E+001	  6.791835E+001	  6.636938E+001	  6.480326E+001	  6.306343E+001	  6.116351E+001	  5.933703E+001	  5.754563E+001	  5.557734E+001	  5.359502E+001	  5.151044E+001	  4.929674E+001	  4.727425E+001	  4.617029E+001	  4.771477E+001	  5.019585E+001	  5.201605E+001	  5.203499E+001	  3.777344E+001	  3.236639E+001	  3.017814E+001	  2.815033E+001	  2.601937E+001	  2.407623E+001	  2.204466E+001	  1.986751E+001	  1.773471E+001	  1.548816E+001	  1.285109E+001	  1.031239E+001	  5.566451E+001	  5.474465E+001	  5.362677E+001	  5.253081E+001	  5.137243E+001	  5.017059E+001	  4.908606E+001	  4.812907E+001	  4.828202E+001	  4.926351E+001	  4.964651E+001	  5.008956E+001	  4.899084E+001	  4.652753E+001	  4.555871E+001	  4.340068E+001	  4.207916E+001	  4.270175E+001	  4.558018E+001	  4.542626E+001	  4.167005E+001	  4.105865E+001	  2.977212E+001	  2.654387E+001	  2.449750E+001	  2.237709E+001	  2.009283E+001	  1.788889E+001	  1.550971E+001	  1.292464E+001	  1.038163E+001	  7.706753E+000	  4.586989E+000	  1.616096E+000
         6.7000	  7.368774E+001	  7.276779E+001	  7.164344E+001	  7.052602E+001	  6.930713E+001	  6.793167E+001	  6.638296E+001	  6.481742E+001	  6.307837E+001	  6.118092E+001	  5.935850E+001	  5.756617E+001	  5.557778E+001	  5.358478E+001	  5.150955E+001	  4.929622E+001	  4.727846E+001	  4.622788E+001	  4.786004E+001	  5.015156E+001	  5.199998E+001	  5.203230E+001	  3.776559E+001	  3.235113E+001	  3.016154E+001	  2.813359E+001	  2.600236E+001	  2.405890E+001	  2.202695E+001	  1.984943E+001	  1.771634E+001	  1.546962E+001	  1.283251E+001	  1.029394E+001	  5.544191E+001	  5.451901E+001	  5.339787E+001	  5.229796E+001	  5.113062E+001	  4.990014E+001	  4.866413E+001	  4.781710E+001	  4.792156E+001	  4.927015E+001	  5.051680E+001	  5.205890E+001	  5.186579E+001	  4.944355E+001	  4.940915E+001	  4.637113E+001	  4.370235E+001	  4.328255E+001	  4.719134E+001	  4.945845E+001	  4.903740E+001	  4.916483E+001	  3.557799E+001	  3.092120E+001	  2.881500E+001	  2.680059E+001	  2.468246E+001	  2.271449E+001	  2.062992E+001	  1.837748E+001	  1.615789E+001	  1.380970E+001	  1.104516E+001	  8.381093E+000
         6.8000	  7.368946E+001	  7.276973E+001	  7.164563E+001	  7.052844E+001	  6.930978E+001	  6.793456E+001	  6.638608E+001	  6.482048E+001	  6.308121E+001	  6.118442E+001	  5.936228E+001	  5.756902E+001	  5.557251E+001	  5.357621E+001	  5.150902E+001	  4.929726E+001	  4.728106E+001	  4.621284E+001	  4.789088E+001	  5.017481E+001	  5.216715E+001	  5.204800E+001	  3.777222E+001	  3.234599E+001	  3.015450E+001	  2.812593E+001	  2.599378E+001	  2.404939E+001	  2.201656E+001	  1.983831E+001	  1.770472E+001	  1.545771E+001	  1.282054E+001	  1.028211E+001	  5.527895E+001	  5.435390E+001	  5.322586E+001	  5.210981E+001	  5.090363E+001	  4.957292E+001	  4.811312E+001	  4.676932E+001	  4.550777E+001	  4.539161E+001	  4.522177E+001	  4.522785E+001	  4.368305E+001	  4.108171E+001	  3.940462E+001	  3.731523E+001	  3.608946E+001	  3.685667E+001	  4.029100E+001	  3.901146E+001	  3.540199E+001	  3.578085E+001	  2.400025E+001	  2.055713E+001	  1.849299E+001	  1.636489E+001	  1.406697E+001	  1.185200E+001	  9.462839E+000	  6.869406E+000	  4.322677E+000	  1.651622E+000	 -1.450219E+000	 -4.388550E+000
         6.9000	  7.365907E+001	  7.273915E+001	  7.161484E+001	  7.049746E+001	  6.927860E+001	  6.790318E+001	  6.635444E+001	  6.478844E+001	  6.304837E+001	  6.114945E+001	  5.932268E+001	  5.752663E+001	  5.554594E+001	  5.356532E+001	  5.149168E+001	  4.928127E+001	  4.726207E+001	  4.615024E+001	  4.773900E+001	  5.020483E+001	  5.217732E+001	  5.203720E+001	  3.776238E+001	  3.233944E+001	  3.014940E+001	  2.812099E+001	  2.598842E+001	  2.404336E+001	  2.200985E+001	  1.983100E+001	  1.769699E+001	  1.544964E+001	  1.281216E+001	  1.027350E+001	  5.524575E+001	  5.433075E+001	  5.321418E+001	  5.210760E+001	  5.090656E+001	  4.956561E+001	  4.806954E+001	  4.660578E+001	  4.515429E+001	  4.385902E+001	  4.264730E+001	  4.140366E+001	  3.932066E+001	  3.721338E+001	  3.527826E+001	  3.363266E+001	  3.251500E+001	  3.277886E+001	  3.500116E+001	  3.398788E+001	  3.695406E+001	  3.756778E+001	  2.334886E+001	  1.793935E+001	  1.568115E+001	  1.357029E+001	  1.134367E+001	  9.312819E+000	  7.200519E+000	  4.957194E+000	  2.783393E+000	  5.190001E-001	 -2.110572E+000	 -4.620671E+000
         7.0000	  7.362384E+001	  7.270339E+001	  7.157848E+001	  7.046053E+001	  6.924107E+001	  6.786499E+001	  6.631548E+001	  6.474904E+001	  6.300768E+001	  6.110840E+001	  5.928026E+001	  5.748584E+001	  5.552171E+001	  5.355413E+001	  5.147414E+001	  4.926420E+001	  4.724280E+001	  4.612868E+001	  4.764027E+001	  5.022924E+001	  5.205127E+001	  5.204536E+001	  3.776961E+001	  3.234875E+001	  3.016140E+001	  2.813445E+001	  2.600237E+001	  2.405724E+001	  2.202348E+001	  1.984438E+001	  1.771013E+001	  1.546254E+001	  1.282477E+001	  1.028584E+001	  5.541508E+001	  5.451708E+001	  5.342065E+001	  5.233323E+001	  5.115113E+001	  4.982570E+001	  4.834958E+001	  4.686075E+001	  4.528181E+001	  4.364023E+001	  4.202822E+001	  4.033694E+001	  3.835181E+001	  3.655285E+001	  3.482867E+001	  3.291099E+001	  3.126487E+001	  3.068596E+001	  3.174004E+001	  3.334325E+001	  3.809423E+001	  3.814907E+001	  2.354764E+001	  1.759808E+001	  1.530440E+001	  1.324761E+001	  1.110590E+001	  9.194390E+000	  7.221474E+000	  5.120161E+000	  3.067580E+000	  9.077726E-001	 -1.629164E+000	 -4.077137E+000
         7.1000	  7.361023E+001	  7.268932E+001	  7.156385E+001	  7.044535E+001	  6.922528E+001	  6.784853E+001	  6.629826E+001	  6.473118E+001	  6.298916E+001	  6.109113E+001	  5.926505E+001	  5.747474E+001	  5.551720E+001	  5.355217E+001	  5.147846E+001	  4.926958E+001	  4.726224E+001	  4.612800E+001	  4.766200E+001	  5.026697E+001	  5.204909E+001	  5.211045E+001	  3.782060E+001	  3.238370E+001	  3.019626E+001	  2.817061E+001	  2.603875E+001	  2.409343E+001	  2.205943E+001	  1.988015E+001	  1.774582E+001	  1.549825E+001	  1.286061E+001	  1.032194E+001	  5.574066E+001	  5.485968E+001	  5.378332E+001	  5.271523E+001	  5.155324E+001	  5.024769E+001	  4.878684E+001	  4.731147E+001	  4.570289E+001	  4.396473E+001	  4.225879E+001	  4.053448E+001	  3.872877E+001	  3.697769E+001	  3.535656E+001	  3.320039E+001	  3.118950E+001	  2.991341E+001	  3.037143E+001	  3.401833E+001	  3.894734E+001	  3.849023E+001	  2.383037E+001	  1.780295E+001	  1.552124E+001	  1.349263E+001	  1.138683E+001	  9.511930E+000	  7.574115E+000	  5.502605E+000	  3.470372E+000	  1.323138E+000	 -1.208591E+000	 -3.658665E+000
         7.2000	  7.359788E+001	  7.267674E+001	  7.155100E+001	  7.043221E+001	  6.921184E+001	  6.783476E+001	  6.628414E+001	  6.471690E+001	  6.297497E+001	  6.107922E+001	  5.925646E+001	  5.746690E+001	  5.550074E+001	  5.353736E+001	  5.148824E+001	  4.927713E+001	  4.727749E+001	  4.618330E+001	  4.776032E+001	  5.028507E+001	  5.201582E+001	  5.215756E+001	  3.786364E+001	  3.242235E+001	  3.023503E+001	  2.820959E+001	  2.607702E+001	  2.413080E+001	  2.209593E+001	  1.991597E+001	  1.778129E+001	  1.553367E+001	  1.289635E+001	  1.035826E+001	  5.611613E+001	  5.524897E+001	  5.418883E+001	  5.313633E+001	  5.199060E+001	  5.070180E+001	  4.925648E+001	  4.779626E+001	  4.618789E+001	  4.443431E+001	  4.272676E+001	  4.105706E+001	  3.934071E+001	  3.756592E+001	  3.596658E+001	  3.369462E+001	  3.150970E+001	  2.993390E+001	  3.035427E+001	  3.471516E+001	  3.912096E+001	  3.870992E+001	  2.406608E+001	  1.807442E+001	  1.580798E+001	  1.379097E+001	  1.169640E+001	  9.827932E+000	  7.893163E+000	  5.821525E+000	  3.786290E+000	  1.633419E+000	 -9.071467E-001	 -3.366905E+000
         7.3000	  7.357494E+001	  7.265373E+001	  7.152791E+001	  7.040905E+001	  6.918861E+001	  6.781145E+001	  6.626077E+001	  6.469362E+001	  6.295201E+001	  6.105835E+001	  5.923909E+001	  5.745244E+001	  5.547481E+001	  5.350934E+001	  5.149158E+001	  4.927569E+001	  4.727039E+001	  4.622612E+001	  4.786882E+001	  5.036395E+001	  5.207749E+001	  5.217917E+001	  3.788925E+001	  3.245412E+001	  3.026789E+001	  2.824216E+001	  2.610885E+001	  2.416178E+001	  2.212601E+001	  1.994528E+001	  1.781013E+001	  1.556233E+001	  1.292512E+001	  1.038737E+001	  5.650031E+001	  5.564358E+001	  5.459553E+001	  5.355446E+001	  5.242055E+001	  5.114389E+001	  4.971018E+001	  4.826141E+001	  4.665850E+001	  4.490987E+001	  4.321945E+001	  4.159913E+001	  3.990287E+001	  3.809035E+001	  3.646841E+001	  3.414771E+001	  3.189280E+001	  3.023652E+001	  3.089568E+001	  3.526687E+001	  3.889941E+001	  3.880339E+001	  2.419668E+001	  1.827066E+001	  1.601843E+001	  1.400668E+001	  1.191411E+001	  1.004209E+001	  8.100532E+000	  6.020164E+000	  3.975733E+000	  1.812957E+000	 -7.389806E-001	 -3.208941E+000
         7.4000	  7.355008E+001	  7.262876E+001	  7.150280E+001	  7.038381E+001	  6.916323E+001	  6.778593E+001	  6.623508E+001	  6.466777E+001	  6.292587E+001	  6.103277E+001	  5.921444E+001	  5.743482E+001	  5.547268E+001	  5.351180E+001	  5.149905E+001	  4.927901E+001	  4.726430E+001	  4.620723E+001	  4.782065E+001	  5.041725E+001	  5.221677E+001	  5.221358E+001	  3.792365E+001	  3.248973E+001	  3.030431E+001	  2.827879E+001	  2.614575E+001	  2.419893E+001	  2.216342E+001	  1.998293E+001	  1.784796E+001	  1.560027E+001	  1.296310E+001	  1.042529E+001	  5.688720E+001	  5.603663E+001	  5.499539E+001	  5.396045E+001	  5.283247E+001	  5.156137E+001	  5.013217E+001	  4.868726E+001	  4.708415E+001	  4.533817E+001	  4.365713E+001	  4.206038E+001	  4.036436E+001	  3.852544E+001	  3.682987E+001	  3.448923E+001	  3.221204E+001	  3.053969E+001	  3.131052E+001	  3.568119E+001	  3.881502E+001	  3.877438E+001	  2.421442E+001	  1.837070E+001	  1.613494E+001	  1.412659E+001	  1.203309E+001	  1.015341E+001	  8.200347E+000	  6.106553E+000	  4.048970E+000	  1.872837E+000	 -6.936890E-001	 -3.176258E+000
         7.5000	  7.354645E+001	  7.262487E+001	  7.149861E+001	  7.037932E+001	  6.915842E+001	  6.778075E+001	  6.622947E+001	  6.466177E+001	  6.291948E+001	  6.102730E+001	  5.921039E+001	  5.744243E+001	  5.551184E+001	  5.355502E+001	  5.152522E+001	  4.930114E+001	  4.727985E+001	  4.617612E+001	  4.771252E+001	  5.043636E+001	  5.215706E+001	  5.227663E+001	  3.798230E+001	  3.254302E+001	  3.035778E+001	  2.833339E+001	  2.620161E+001	  2.425615E+001	  2.222208E+001	  2.004292E+001	  1.790891E+001	  1.566185E+001	  1.302499E+001	  1.048717E+001	  5.725427E+001	  5.640507E+001	  5.536488E+001	  5.433035E+001	  5.320206E+001	  5.192961E+001	  5.049733E+001	  4.904849E+001	  4.743823E+001	  4.568998E+001	  4.401135E+001	  4.242803E+001	  4.073263E+001	  3.886985E+001	  3.708477E+001	  3.473044E+001	  3.244855E+001	  3.078186E+001	  3.161665E+001	  3.598515E+001	  3.887048E+001	  3.867900E+001	  2.417557E+001	  1.842947E+001	  1.621254E+001	  1.420677E+001	  1.211127E+001	  1.022181E+001	  8.254463E+000	  6.144172E+000	  4.070555E+000	  1.878225E+000	 -7.059503E-001	 -3.203812E+000
         7.6000	  7.357967E+001	  7.265791E+001	  7.153139E+001	  7.041183E+001	  6.919059E+001	  6.781252E+001	  6.626076E+001	  6.469261E+001	  6.295010E+001	  6.105960E+001	  5.924634E+001	  5.749080E+001	  5.557841E+001	  5.361268E+001	  5.157410E+001	  4.934893E+001	  4.733253E+001	  4.618725E+001	  4.773273E+001	  5.048157E+001	  5.209531E+001	  5.238169E+001	  3.807198E+001	  3.261128E+001	  3.042337E+001	  2.839991E+001	  2.626899E+001	  2.432465E+001	  2.229192E+001	  2.011410E+001	  1.798116E+001	  1.573496E+001	  1.309886E+001	  1.056164E+001	  5.755417E+001	  5.670295E+001	  5.565985E+001	  5.462192E+001	  5.348934E+001	  5.221126E+001	  5.077157E+001	  4.931477E+001	  4.769467E+001	  4.594516E+001	  4.427213E+001	  4.271224E+001	  4.101802E+001	  3.911700E+001	  3.728118E+001	  3.490996E+001	  3.263017E+001	  3.100601E+001	  3.206121E+001	  3.627055E+001	  3.894240E+001	  3.861908E+001	  2.416766E+001	  1.850734E+001	  1.630499E+001	  1.429992E+001	  1.220053E+001	  1.029979E+001	  8.316857E+000	  6.188986E+000	  4.098559E+000	  1.889502E+000	 -7.126179E-001	 -3.225785E+000
         7.7000	  7.360887E+001	  7.268711E+001	  7.156057E+001	  7.044096E+001	  6.921966E+001	  6.784150E+001	  6.628967E+001	  6.472130E+001	  6.297901E+001	  6.108883E+001	  5.927657E+001	  5.752209E+001	  5.560850E+001	  5.364171E+001	  5.161206E+001	  4.938607E+001	  4.736828E+001	  4.622659E+001	  4.779142E+001	  5.054004E+001	  5.208882E+001	  5.245043E+001	  3.813169E+001	  3.265703E+001	  3.046613E+001	  2.844206E+001	  2.631040E+001	  2.436572E+001	  2.233295E+001	  2.015531E+001	  1.802271E+001	  1.577702E+001	  1.314168E+001	  1.060533E+001	  5.771382E+001	  5.685874E+001	  5.581072E+001	  5.476762E+001	  5.362904E+001	  5.234376E+001	  5.089528E+001	  4.942959E+001	  4.780022E+001	  4.605341E+001	  4.439108E+001	  4.286455E+001	  4.117978E+001	  3.924855E+001	  3.741923E+001	  3.502793E+001	  3.275408E+001	  3.120496E+001	  3.254682E+001	  3.657235E+001	  3.874562E+001	  3.856319E+001	  2.417090E+001	  1.859856E+001	  1.640655E+001	  1.439887E+001	  1.229218E+001	  1.037774E+001	  8.377498E+000	  6.230954E+000	  4.123323E+000	  1.897750E+000	 -7.214162E-001	 -3.248547E+000
         7.8000	  7.359505E+001	  7.267344E+001	  7.154710E+001	  7.042770E+001	  6.920665E+001	  6.782880E+001	  6.627732E+001	  6.470941E+001	  6.296731E+001	  6.107729E+001	  5.926430E+001	  5.750344E+001	  5.557364E+001	  5.361030E+001	  5.160470E+001	  4.937873E+001	  4.736567E+001	  4.624609E+001	  4.782788E+001	  5.053892E+001	  5.208229E+001	  5.240948E+001	  3.810561E+001	  3.264947E+001	  3.045961E+001	  2.843412E+001	  2.630129E+001	  2.435567E+001	  2.232201E+001	  2.014364E+001	  1.801062E+001	  1.576478E+001	  1.312957E+001	  1.059352E+001	  5.769566E+001	  5.683501E+001	  5.578019E+001	  5.473025E+001	  5.358404E+001	  5.229001E+001	  5.083137E+001	  4.935617E+001	  4.771745E+001	  4.598040E+001	  4.433672E+001	  4.285900E+001	  4.119650E+001	  3.924562E+001	  3.748357E+001	  3.507018E+001	  3.281272E+001	  3.137343E+001	  3.294263E+001	  3.684221E+001	  3.828977E+001	  3.843524E+001	  2.413132E+001	  1.868031E+001	  1.649956E+001	  1.448621E+001	  1.236910E+001	  1.043807E+001	  8.417635E+000	  6.249766E+000	  4.122909E+000	  1.879308E+000	 -7.579911E-001	 -3.299599E+000
         7.9000	  7.356614E+001	  7.264475E+001	  7.151872E+001	  7.039966E+001	  6.917900E+001	  6.780163E+001	  6.625076E+001	  6.468346E+001	  6.294199E+001	  6.105141E+001	  5.923750E+001	  5.747370E+001	  5.553541E+001	  5.357156E+001	  5.157352E+001	  4.934218E+001	  4.732520E+001	  4.622861E+001	  4.780468E+001	  5.052108E+001	  5.221199E+001	  5.232940E+001	  3.804354E+001	  3.261105E+001	  3.042362E+001	  2.839725E+001	  2.626453E+001	  2.431908E+001	  2.228542E+001	  2.010688E+001	  1.797361E+001	  1.572747E+001	  1.309180E+001	  1.055518E+001	  5.754981E+001	  5.668121E+001	  5.561686E+001	  5.455747E+001	  5.340094E+001	  5.209543E+001	  5.062392E+001	  4.913741E+001	  4.748953E+001	  4.577361E+001	  4.416549E+001	  4.277279E+001	  4.116518E+001	  3.919111E+001	  3.752871E+001	  3.508798E+001	  3.285759E+001	  3.156175E+001	  3.335965E+001	  3.715423E+001	  3.806299E+001	  3.830165E+001	  2.410626E+001	  1.879630E+001	  1.662762E+001	  1.460707E+001	  1.247855E+001	  1.052939E+001	  8.486548E+000	  6.294644E+000	  4.145785E+000	  1.881239E+000	 -7.774961E-001	 -3.336577E+000
         8.0000	  7.357408E+001	  7.265292E+001	  7.152717E+001	  7.040840E+001	  6.918806E+001	  6.781105E+001	  6.626061E+001	  6.469372E+001	  6.295274E+001	  6.106161E+001	  5.924736E+001	  5.748729E+001	  5.555922E+001	  5.358917E+001	  5.156807E+001	  4.932994E+001	  4.730691E+001	  4.620148E+001	  4.775796E+001	  5.049326E+001	  5.226429E+001	  5.228679E+001	  3.800824E+001	  3.258449E+001	  3.039783E+001	  2.837173E+001	  2.624063E+001	  2.429701E+001	  2.226509E+001	  2.008793E+001	  1.795546E+001	  1.570959E+001	  1.307363E+001	  1.053623E+001	  5.738329E+001	  5.650481E+001	  5.542863E+001	  5.435760E+001	  5.318850E+001	  5.186937E+001	  5.038306E+001	  4.888506E+001	  4.723134E+001	  4.556125E+001	  4.402341E+001	  4.277796E+001	  4.126785E+001	  3.924468E+001	  3.768496E+001	  3.520790E+001	  3.301674E+001	  3.190206E+001	  3.400669E+001	  3.752587E+001	  3.796209E+001	  3.828221E+001	  2.420440E+001	  1.903716E+001	  1.687935E+001	  1.485183E+001	  1.271296E+001	  1.074637E+001	  8.681289E+000	  6.464754E+000	  4.292576E+000	  2.005073E+000	 -6.779776E-001	 -3.257541E+000
         8.1000	  7.364116E+001	  7.272026E+001	  7.159475E+001	  7.047618E+001	  6.925602E+001	  6.787916E+001	  6.632886E+001	  6.476200E+001	  6.302135E+001	  6.113015E+001	  5.931732E+001	  5.756359E+001	  5.564367E+001	  5.365735E+001	  5.160417E+001	  4.936761E+001	  4.734418E+001	  4.620568E+001	  4.778929E+001	  5.044396E+001	  5.213434E+001	  5.230986E+001	  3.802514E+001	  3.259051E+001	  3.040142E+001	  2.837591E+001	  2.624628E+001	  2.430452E+001	  2.227458E+001	  2.009919E+001	  1.796792E+001	  1.572277E+001	  1.308710E+001	  1.054963E+001	  5.725616E+001	  5.636783E+001	  5.527987E+001	  5.419734E+001	  5.301610E+001	  5.168463E+001	  5.018572E+001	  4.868149E+001	  4.703323E+001	  4.545282E+001	  4.403646E+001	  4.300392E+001	  4.160591E+001	  3.950022E+001	  3.804965E+001	  3.555132E+001	  3.340884E+001	  3.251213E+001	  3.497628E+001	  3.794702E+001	  3.769503E+001	  3.844112E+001	  2.448705E+001	  1.945795E+001	  1.730805E+001	  1.527313E+001	  1.312338E+001	  1.113873E+001	  9.050531E+000	  6.808113E+000	  4.611114E+000	  2.298907E+000	 -4.105283E-001	 -3.012397E+000
         8.2000	  7.372017E+001	  7.279955E+001	  7.167433E+001	  7.055599E+001	  6.933604E+001	  6.795933E+001	  6.640909E+001	  6.484184E+001	  6.310120E+001	  6.120904E+001	  5.939542E+001	  5.763952E+001	  5.571284E+001	  5.371601E+001	  5.164784E+001	  4.941130E+001	  4.737900E+001	  4.623129E+001	  4.784991E+001	  5.041991E+001	  5.204846E+001	  5.236019E+001	  3.805898E+001	  3.259901E+001	  3.040463E+001	  2.837850E+001	  2.624843E+001	  2.430674E+001	  2.227721E+001	  2.010236E+001	  1.797162E+001	  1.572701E+001	  1.309198E+001	  1.055519E+001	  5.708933E+001	  5.619210E+001	  5.509363E+001	  5.400118E+001	  5.281016E+001	  5.147062E+001	  4.996534E+001	  4.846623E+001	  4.684431E+001	  4.542087E+001	  4.418247E+001	  4.340560E+001	  4.211598E+001	  3.993798E+001	  3.862351E+001	  3.613439E+001	  3.406916E+001	  3.340768E+001	  3.615018E+001	  3.855633E+001	  3.751270E+001	  3.871391E+001	  2.491227E+001	  2.004151E+001	  1.789817E+001	  1.585189E+001	  1.368598E+001	  1.167702E+001	  9.558667E+000	  7.283123E+000	  5.054920E+000	  2.712208E+000	 -2.919326E-002	 -2.657580E+000
         8.3000	  7.373006E+001	  7.280971E+001	  7.168481E+001	  7.056680E+001	  6.934720E+001	  6.797089E+001	  6.642106E+001	  6.485432E+001	  6.311319E+001	  6.121834E+001	  5.939920E+001	  5.762920E+001	  5.568490E+001	  5.369453E+001	  5.163355E+001	  4.940004E+001	  4.736946E+001	  4.621925E+001	  4.781240E+001	  5.038279E+001	  5.201209E+001	  5.230553E+001	  3.800953E+001	  3.255442E+001	  3.035862E+001	  2.833057E+001	  2.619852E+001	  2.425514E+001	  2.222410E+001	  2.004804E+001	  1.791656E+001	  1.567160E+001	  1.303663E+001	  1.050023E+001	  5.675896E+001	  5.585278E+001	  5.474414E+001	  5.364284E+001	  5.244474E+001	  5.110396E+001	  4.960288E+001	  4.813109E+001	  4.657343E+001	  4.542903E+001	  4.444102E+001	  4.395899E+001	  4.278286E+001	  4.057715E+001	  3.942819E+001	  3.699776E+001	  3.506798E+001	  3.463615E+001	  3.743480E+001	  3.942172E+001	  3.780758E+001	  3.896967E+001	  2.542420E+001	  2.079967E+001	  1.866763E+001	  1.660283E+001	  1.441127E+001	  1.236568E+001	  1.020249E+001	  7.878099E+000	  5.604311E+000	  3.217441E+000	  4.301160E-001	 -2.236234E+000
         8.4000	  7.366887E+001	  7.274871E+001	  7.162413E+001	  7.050649E+001	  6.928736E+001	  6.791164E+001	  6.636255E+001	  6.479652E+001	  6.305797E+001	  6.115858E+001	  5.933417E+001	  5.754963E+001	  5.558484E+001	  5.360297E+001	  5.155421E+001	  4.933426E+001	  4.730547E+001	  4.617342E+001	  4.771880E+001	  5.028911E+001	  5.209007E+001	  5.213743E+001	  3.787040E+001	  3.245420E+001	  3.026298E+001	  2.823348E+001	  2.610034E+001	  2.415560E+001	  2.212287E+001	  1.994508E+001	  1.781219E+001	  1.556609E+001	  1.293011E+001	  1.039288E+001	  5.628461E+001	  5.536933E+001	  5.425108E+001	  5.314301E+001	  5.194389E+001	  5.061885E+001	  4.914945E+001	  4.776372E+001	  4.655262E+001	  4.574899E+001	  4.511676E+001	  4.495506E+001	  4.387229E+001	  4.166484E+001	  4.066987E+001	  3.836885E+001	  3.662933E+001	  3.647363E+001	  3.918139E+001	  4.062432E+001	  3.868815E+001	  3.926126E+001	  2.615986E+001	  2.190589E+001	  1.979153E+001	  1.770064E+001	  1.547255E+001	  1.337432E+001	  1.114560E+001	  8.748427E+000	  6.405442E+000	  3.950360E+000	  1.090788E+000	 -1.636441E+000
